,genre_ids,ids,popularity,release_date,release_year,title,vote_average
17740,18,342909,1.001152,2010-06-04,2010,Den Tagen mehr Leben!,5.0
17741,18,49539,1.001151,2010-05-10,2010,Shoot the DJ,5.5
17742,18,77799,1.001151,2010-04-09,2010,Betting Bangarraju,0.0
17743,18,343152,1.001151,2010-04-18,2010,My other half,6.0
17744,18,90890,1.00115,2010-09-19,2010,Joe Maddison's War,9.0
17745,18,330815,1.001149,2010-04-15,2010,Mamas & Papas,0.0
17746,18,72857,1.001147,2010-01-28,2010,Le Grand Chef 2: Kimchi Battle,4.2
17747,18,247122,1.001147,2010-01-28,2010,"2 Hati, 1 Jiwa",0.0
17748,18,63416,1.001145,2010-06-22,2010,Welcome to Shama Town,3.0
17749,18,80776,1.001143,2010-02-28,2010,Not the Way It Feels,0.0
17750,18,14238,1.001143,2010-05-30,2010,The Sweet Hand of the White Rose,6.5
17751,18,394397,1.001143,2010-07-21,2010,Il Viaggio,0.0
17752,18,74313,1.001142,2010-04-09,2010,The Rite of Passage,6.2
17753,18,73423,1.00114,2010-06-17,2010,R U There,4.0
17754,18,345564,1.00114,2010-05-15,2010,Red Candy,6.5
17755,18,211429,1.001136,2010-05-10,2010,Shuffle,7.0
17756,18,74229,1.001133,2010-03-04,2010,Happy Go Lucky,0.0
17757,18,49703,1.001131,2010-04-01,2010,Outbreak: Anatomy of a Plague,4.5
17758,18,85566,1.001128,2010-05-01,2010,Rage,4.7
17759,18,66598,1.001128,2010-06-29,2010,Die Hebamme - Auf Leben und Tod,0.0
17760,18,74228,1.001127,2010-01-01,2010,Bróder,5.0
17761,18,75717,1.001125,2010-06-09,2010,Emir,3.3
17762,18,89850,1.001124,2010-03-01,2010,I Like You,0.0
17763,18,295902,1.001123,2010-01-01,2010,Trim,0.0
17764,18,118766,1.001122,2010-03-11,2010,Torso,8.5
17765,18,53317,1.001122,2010-01-01,2010,WebSiteStory,5.0
17766,18,75586,1.001122,2010-06-06,2010,Between 2 Worlds,0.0
17767,18,114238,1.001122,2010-01-01,2010,Fetish,0.0
17768,18,209702,1.001121,2010-01-01,2010,No Man's Land,7.0
17769,18,71782,1.001121,2010-04-08,2010,The Aviatrix of Kazbek,0.0
17770,18,62785,1.001121,2010-06-06,2010,Naydenysh,0.0
17771,18,409334,1.001121,2010-06-29,2010,Tokyo Train Girls 3: The Sensuous Nurse,0.0
17772,18,411348,1.001121,2010-01-01,2010,Colivia,5.0
17773,18,226025,1.001118,2010-06-25,2010,With Eyes Shut,5.0
17774,18,97036,1.001113,2010-01-01,2010,William Never Married,0.0
17775,18,348359,1.001113,2010-12-19,2010,Rosamunde Pilcher: Lords lügen nicht,0.0
17776,18,57553,1.001112,2010-06-02,2010,Noy,6.2
17777,18,95522,1.00111,2010-03-17,2010,Black Butterfly,6.0
17778,18,85957,1.001109,2010-06-22,2010,The Wolf Knife,0.0
17779,18,70091,1.001109,2010-06-21,2010,Without a Father,0.0
17780,18,63966,1.001107,2010-03-15,2010,Die Grenze,4.0
17781,18,367539,1.001106,2010-03-08,2010,La République,0.0
17782,18,384568,1.001104,2010-01-01,2010,A Walk in the Fog,0.0
17783,18,107738,1.001103,2010-12-31,2010,Possum Walk,0.0
17784,18,413994,1.001101,2010-08-01,2010,Colette,0.0
17785,18,89235,1.0011,2010-02-06,2010,Serious Things,4.3
17786,18,38894,1.001097,2010-02-04,2010,Dangerous Cooking,6.3
17787,18,375643,1.001095,2010-01-03,2010,Destino Mara,0.0
17788,18,354716,1.001095,2010-01-01,2010,On The Road,9.0
17789,18,69791,1.001094,2010-06-05,2010,Black Rat,6.0
17790,18,335931,1.001094,2010-12-29,2010,Aber jetzt erst recht,2.0
17791,18,150664,1.001093,2010-05-21,2010,For 80 Days,7.0
17792,18,38627,1.001092,2010-04-16,2010,1940 Lo Oka Gramam,0.0
17793,18,54512,1.001091,2010-02-13,2010,Portrait of the Fighter as a Young Man,6.8
17794,18,117340,1.001091,2010-06-01,2010,Hello Lonesome,6.3
17795,18,63430,1.001091,2010-02-26,2010,Ye Maaya Chesave,6.5
17796,18,356457,1.001091,2010-06-28,2010,U.W.O. The Final Documentary,0.0
17797,18,92973,1.001089,2010-07-01,2010,Footsteps in the Sand,8.0
17798,18,374315,1.001089,2010-01-11,2010,Yellow Cake,0.0
17799,18,76247,1.001088,2010-04-07,2010,Les Arrivants,0.0
17800,18,205421,1.001087,2010-09-18,2010,Kyoto Story,0.0
17801,18,64636,1.001086,2010-03-01,2010,Women Play Twice,0.0
17802,18,442258,1.001086,2010-06-18,2010,Food and the Maiden,7.0
17803,18,332223,1.001083,2010-01-30,2010,"Don Melcho, amigo o enemigo",0.0
17804,18,305033,1.001083,2010-01-01,2010,Club Habana,0.0
17805,18,120851,1.001082,2010-07-18,2010,Two Sunny Days,0.0
17806,18,283729,1.001081,2010-01-30,2010,Here After,6.0
17807,18,254519,1.00108,2010-04-22,2010,Hooperz,0.0
17808,18,76717,1.001079,2010-01-01,2010,Modra,5.0
17809,18,205034,1.001077,2010-02-15,2010,Ronan's Escape,8.5
17810,18,39082,1.001077,2010-01-01,2010,Gutter King,3.5
17811,18,52644,1.001077,2010-06-15,2010,Autopilot,5.0
17812,18,42948,1.001077,2010-01-01,2010,What's Up Lovely,5.0
17813,18,331453,1.001077,2010-01-01,2010,Tiong Bahru,0.0
17814,18,187657,1.001077,2010-01-01,2010,Prom Night,0.0
17815,18,56806,1.001076,2010-03-19,2010,180 Degrees,7.0
17816,18,387596,1.001076,2010-04-09,2010,Aayesh,0.0
17817,18,325303,1.001076,2010-01-01,2010,The Gift,0.0
17818,18,172162,1.001074,2010-10-08,2010,Bombay Summer,0.0
17819,18,29019,1.001074,2010-01-01,2010,Songbird,0.0
17820,18,57154,1.001073,2010-02-12,2010,Voyage to Metropolis,4.3
17821,18,42765,1.001073,2010-06-28,2010,Diary of a Bad Lad,4.5
17822,18,78104,1.001073,2010-01-01,2010,Hatalyan (The Hangman),0.0
17823,18,65201,1.001073,2010-03-03,2010,The Tales of Nights,0.0
17824,18,80233,1.001073,2010-06-09,2010,Yuganiki Okkadu,0.0
17825,18,85455,1.001073,2010-01-10,2010,New Low,5.0
17826,18,76611,1.001073,2010-01-01,2010,"Kisses, Chloe",1.0
17827,18,54416,1.001073,2010-03-26,2010,Lbs.,4.0
17828,18,83340,1.001073,2010-01-01,2010,Chá de Frutas Vermelhas,5.7
17829,18,253401,1.001073,2010-05-31,2010,Single Man,4.0
17830,18,313445,1.001073,2010-06-15,2010,Schatten der Erinnerung,6.0
17831,18,344241,1.001073,2010-06-11,2010,The Chair Carrier,4.0
17832,18,439140,1.001073,2010-01-01,2010,Léo l'impassible,0.0
17833,18,422833,1.001073,2010-04-22,2010,Buried Land,0.0
17834,18,112319,1.001073,2010-05-05,2010,TittaKudi,0.0
17835,18,162981,1.001073,2010-05-14,2010,Little Baby Jesus of Flandr,7.0
17836,18,261777,1.001073,2010-03-28,2010,Nocturna,0.0
17837,18,270970,1.001073,2010-01-01,2010,To Be Friends,0.0
17838,18,379245,1.001073,2010-05-06,2010,Love. Bacardi. Boston.,9.5
17839,18,286754,1.001071,2010-12-18,2010,Senior Year,8.0
17840,18,230077,1.001052,2010-12-31,2010,Later,5.5
17841,18,348120,1.001052,2010-10-26,2010,A or B,6.0
17842,18,257876,1.001048,2010-12-15,2010,Morgen musst du sterben,0.0
17843,18,117133,1.001048,2010-10-01,2010,Benny And Babloo,0.0
17844,18,241576,1.001044,2010-07-15,2010,Prigioniero di un segreto,0.0
17845,18,402674,1.001044,2010-08-07,2010,204,0.0
17846,18,117337,1.001043,2010-10-15,2010,Kajraare,0.0
17847,18,135905,1.001043,2010-10-16,2010,Katie Fforde - Glücksboten,0.0
17848,18,197916,1.001042,2010-06-05,2010,A Lone Scalpel,0.0
17849,18,362896,1.00104,2010-10-07,2010,The Diary,0.0
17850,18,208019,1.00103,2010-12-09,2010,রানওয়ে,10.0
17851,18,257610,1.001029,2010-12-04,2010,Drei Patienten,7.5
17852,18,421995,1.001029,2010-10-02,2010,Badik Titipan Ayah,0.0
17853,18,112341,1.001028,2010-12-11,2010,An Old Fashioned Christmas,4.3
17854,18,209035,1.001028,2010-01-01,2010,999,0.0
17855,18,325554,1.001027,2010-08-20,2010,Miss This at Your Peril,0.0
17856,18,95751,1.001019,2010-10-28,2010,María,0.0
17857,18,381129,1.001018,2010-04-29,2010,Akibat Pergaulan Bebas,0.0
17858,18,238188,1.001017,2010-09-26,2010,Proces,0.0
17859,18,115474,1.001013,2010-07-20,2010,Russian Snark,6.0
17860,18,352493,1.001009,2010-06-15,2010,The Assignment,6.0
17861,18,361280,1.001007,2010-12-31,2010,The Warm-Up Guy,0.0
17862,18,289692,1.001006,2010-07-13,2010,Vox Populi,1.0
17863,18,383501,1.001003,2010-10-31,2010,Kirschkuchen,6.5
17864,18,231610,1.001003,2010-01-01,2010,Bob & Bob,0.0
17865,18,328712,1.001003,2010-09-04,2010,Tarda estate,0.0
17866,18,187939,1.001001,2010-07-23,2010,Jasmina,7.0
17867,18,246319,1.000998,2010-09-16,2010,St. Roz,0.0
17868,18,228316,1.000994,2010-09-28,2010,Lancaster Square,4.0
17869,18,152808,1.000993,2010-01-01,2010,Shikkar,4.7
17870,18,112112,1.000992,2010-01-14,2010,Battlefield,0.0
17871,18,412908,1.000992,2010-10-01,2010,Holger & Vilde,0.0
17872,18,96034,1.00099,2010-11-18,2010,People I Could Have Been and Maybe Am,5.0
17873,18,442573,1.000989,2010-01-01,2010,Disco,0.0
17874,18,133165,1.000988,2010-12-11,2010,The Prince and the Pagoda Boy,0.0
17875,18,341147,1.000988,2010-10-29,2010,Lilly Schönauer - Verliebt in einen Unbekannten,0.0
17876,18,293114,1.000987,2010-09-03,2010,The Painting Sellers,0.0
17877,18,234938,1.000986,2010-11-13,2010,Breakfast Lunch Dinner,6.0
17878,18,200281,1.000986,2010-09-24,2010,La sociedad del semáforo,4.0
17879,18,354997,1.000986,2010-10-09,2010,Zahradní slavnost,0.0
17880,18,354997,1.000986,2010-10-09,2010,Zahradní slavnost,0.0
17881,18,224323,1.000984,2010-03-24,2010,Friday's Child,0.0
17882,18,370025,1.000984,2010-10-01,2010,"Zamora, tierra y hombres libres",0.0
17883,18,92550,1.000982,2010-12-16,2010,Runway,0.0
17884,18,192211,1.000982,2010-12-31,2010,De l'Encre,8.5
17885,18,425724,1.000979,2010-09-17,2010,Inferno,0.0
17886,18,92286,1.000974,2010-01-29,2010,Falling Awake,8.0
17887,18,112555,1.000971,2010-10-08,2010,Old Cats,5.0
17888,18,98905,1.000965,2010-10-06,2010,Come on Eileen,6.0
17889,18,176207,1.000964,2010-09-28,2010,Nika,5.0
17890,18,235620,1.000964,2010-12-17,2010,Senlikname: Bir Istanbul Masali,0.0
17891,18,392544,1.00096,2010-11-03,2010,Tarima,0.0
17892,18,287967,1.000959,2010-07-15,2010,The Trials of Mister Serapio,0.0
17893,18,256964,1.000954,2010-10-05,2010,Liebe deinen Feind,6.0
17894,18,392530,1.000951,2010-11-12,2010,Charger,10.0
17895,18,294609,1.000944,2010-01-26,2010,The Weathered Underground,0.0
17896,18,351643,1.000943,2010-11-12,2010,Pathinonnil Vyazham,0.0
17897,18,170428,1.000927,2010-11-19,2010,The Rally,0.0
17898,18,102686,1.000924,2010-10-16,2010,Truth About Kerry,0.0
17899,18,90544,1.000924,2010-09-17,2010,Summerland,7.0
17900,18,199625,1.000923,2010-11-21,2010,Tarancón. El quinto mandamiento,0.0
17901,18,424897,1.00092,2010-02-16,2010,Barriere,0.0
17902,18,228103,1.00092,2010-08-23,2010,Kaidan Horror Classics,0.0
17903,18,383711,1.000919,2010-10-29,2010,The Penny,0.0
17904,18,253981,1.000919,2010-11-10,2010,Tiger,10.0
17905,18,185170,1.000916,2010-09-25,2010,Beyond the Steppes,0.0
17906,18,316461,1.000913,2010-10-31,2010,The Untitled Karthik Krishnan Project,7.0
17907,18,418205,1.000913,2010-12-05,2010,El viaje de Tortuga,0.0
17908,18,329245,1.000908,2010-11-12,2010,The Day Of The Dragon,0.0
17909,18,101318,1.000907,2010-07-31,2010,Lies Between Friends,4.5
17910,18,178909,1.000906,2010-10-03,2010,Schenk mir dein Herz,0.0
17911,18,388073,1.000904,2010-12-30,2010,3 Pejantan Tanggung,0.0
17912,18,275301,1.000904,2010-11-11,2010,Endings,0.0
17913,18,107565,1.000902,2010-05-07,2010,Virsa,0.0
17914,18,90990,1.000902,2010-10-15,2010,Pusher,6.4
17915,18,227766,1.000902,2010-12-14,2010,Simiente,5.0
17916,18,291608,1.000902,2010-10-11,2010,Farm,4.0
17917,18,324133,1.000901,2010-11-25,2010,Contagem,0.0
17918,18,393855,1.000901,2010-04-21,2010,Mobile Horror,0.0
17919,18,370571,1.000901,2010-05-22,2010,Mint Julep,10.0
17920,18,426089,1.0009,2010-07-15,2010,Lisanka,0.0
17921,18,229933,1.000899,2010-10-16,2010,Zero Street,0.0
17922,18,238195,1.000899,2010-09-26,2010,Near Neighbours,0.0
17923,18,202210,1.000898,2010-11-07,2010,Waldo the Dog,0.0
17924,18,439056,1.000897,2010-12-23,2010,Partners: The Movie II,0.0
17925,18,351916,1.000897,2010-09-21,2010,Mowgli and Fidel,0.0
17926,18,344151,1.000896,2010-12-10,2010,She doesn't love me,7.5
17927,18,351917,1.000896,2010-09-28,2010,Back and Forth Day,0.0
17928,18,200305,1.000895,2010-09-10,2010,Saradaga Kasepu,0.0
17929,18,104564,1.000893,2010-02-20,2010,Running On Empty,0.0
17930,18,335069,1.000889,2010-05-03,2010,Kutsar koputab kolm korda,0.0
17931,18,411317,1.000886,2010-08-14,2010,Hasiči,0.0
17932,18,290288,1.000886,2010-06-10,2010,Cindy liebt mich nicht,0.0
17933,18,159841,1.000884,2010-09-19,2010,Otra ciudad,0.0
17934,18,328055,1.000884,2010-04-24,2010,Sunshine Ahead,0.0
17935,18,293043,1.000884,2010-04-28,2010,Die Auflehnung,0.0
17936,18,397215,1.000882,2010-10-14,2010,Kolorádó Kid,0.0
17937,18,351056,1.000882,2010-11-08,2010,70 m2,6.0
17938,18,165963,1.000881,2010-09-25,2010,Fireworks from the Heart,0.0
17939,18,248649,1.000881,2010-10-01,2010,The Guardian,5.3
17940,18,259648,1.000878,2010-07-17,2010,The Show Must Go On,8.0
17941,18,103319,1.000877,2010-08-06,2010,Last Letters from Monte Rosa,0.0
17942,18,253448,1.000877,2010-11-11,2010,Layang Bilanggo,0.0
17943,18,228168,1.000876,2010-11-12,2010,Another Mexican,4.0
17944,18,208205,1.000876,2010-10-05,2010,Upside,0.0
17945,18,249549,1.000876,2010-11-04,2010,Estet,0.0
17946,18,392194,1.000875,2010-10-16,2010,El color de la guayaba,0.0
17947,18,117702,1.000875,2010-01-01,2010,Bedfellows,0.0
17948,18,266830,1.000874,2010-11-24,2010,Die Mutprobe,5.0
17949,18,212467,1.000873,2010-08-31,2010,Alles Liebe,0.0
17950,18,221720,1.000873,2010-01-14,2010,Gier,5.5
17951,18,346046,1.000871,2010-05-13,2010,Three Reasons,6.0
17952,18,182908,1.00087,2010-04-26,2010,Dutschke,0.0
17953,18,210783,1.00087,2010-04-17,2010,Hens and Chicks,7.0
17954,18,420380,1.00087,2010-11-12,2010,Yemaindi Ee Vela,0.0
17955,18,395631,1.00087,2010-10-18,2010,Joel está imposible,0.0
17956,18,349015,1.000869,2010-07-13,2010,The Leaving,0.0
17957,18,419947,1.000869,2010-09-23,2010,Conversión,0.0
17958,18,418452,1.000869,2010-12-04,2010,Armored Trooperoid Votoms Finder,0.0
17959,18,402721,1.000869,2010-10-21,2010,Lollipop,0.0
17960,18,418452,1.000869,2010-12-04,2010,Armored Trooperoid Votoms Finder,0.0
17961,18,417509,1.000869,2010-11-18,2010,Das geheime Zimmer,0.0
17962,18,402721,1.000869,2010-10-21,2010,Lollipop,0.0
17963,18,346272,1.000869,2010-12-27,2010,Call me Parker,4.0
17964,18,267971,1.000868,2010-10-01,2010,A Beautiful Mistake,8.0
17965,18,350070,1.000868,2010-03-05,2010,The Beginner,0.0
17966,18,221015,1.000867,2010-10-27,2010,Ein spätes Mädchen,7.5
17967,18,216693,1.000867,2010-08-07,2010,Friends and Lovers,5.8
17968,18,368279,1.000867,2010-10-21,2010,At Ease,10.0
17969,18,389418,1.000867,2010-08-04,2010,مقلد شیطان,0.0
17970,18,297052,1.000866,2010-12-17,2010,Zimtstern und Halbmond,2.0
17971,18,137502,1.000866,2010-12-25,2010,Fafner in the Azure: Dead Aggressor - Heaven and Earth,3.8
17972,18,218891,1.000866,2010-09-03,2010,DoggoD & Full Water,6.5
17973,18,198085,1.000865,2010-11-02,2010,Vilddyr,10.0
17974,18,132275,1.000865,2010-09-25,2010,The Holy Roller,5.0
17975,18,211577,1.000864,2010-07-31,2010,Brussels,0.0
17976,18,359002,1.000864,2010-10-29,2010,Daayen Ya Baayen,8.5
17977,18,99779,1.000863,2010-08-18,2010,Cappuccino,5.0
17978,18,167012,1.000863,2010-08-27,2010,The Wish List,4.8
17979,18,114801,1.000863,2010-12-04,2010,Abacus and Sword,5.0
17980,18,328612,1.000863,2010-08-26,2010,Two Friends,0.0
17981,18,424980,1.000863,2010-09-20,2010,Donde el olor del mar no llega,0.0
17982,18,443639,1.000863,2010-11-24,2010,Elektra,0.0
17983,18,345585,1.000863,2010-08-24,2010,Jenny,0.0
17984,18,98585,1.000862,2010-08-11,2010,Ivory Tower,0.0
17985,18,348231,1.000862,2010-12-01,2010,Le chanteur,0.0
17986,18,221834,1.000861,2010-12-10,2010,Гидравлика,0.0
17987,18,202213,1.000861,2010-10-31,2010,The Vaughn Sister,6.0
17988,18,375134,1.000861,2010-09-03,2010,The Barbarians,0.0
17989,18,439080,1.000861,2010-12-20,2010,Fairytale of London Town,0.0
17990,18,268026,1.000859,2010-12-07,2010,Marios and the Raven,4.5
17991,18,264125,1.000859,2010-09-10,2010,Der letzte Patriarch,0.0
17992,18,246254,1.000859,2010-11-05,2010,Sieben Nächte am See,0.0
17993,18,107213,1.000859,2010-07-29,2010,The Anatomy of Love,0.0
17994,18,261996,1.000859,2010-10-28,2010,Silence,6.0
17995,18,229803,1.000859,2010-12-31,2010,Loser,0.0
17996,18,257350,1.000858,2010-09-09,2010,From Here,0.0
17997,18,158921,1.000858,2010-08-19,2010,Reflections of a Blender,8.0
17998,18,442552,1.000858,2010-10-23,2010,Light Ahead,5.0
17999,18,445909,1.000858,2010-09-19,2010,Ripped Memories,0.0
18000,18,108330,1.000857,2010-11-20,2010,The Cycle,0.0
18001,18,128282,1.000857,2010-07-30,2010,Frontier Blues,10.0
18002,18,277615,1.000857,2010-07-10,2010,Mehbooba,0.0
18003,18,229939,1.000857,2010-12-31,2010,Solum,4.0
18004,18,325709,1.000857,2010-10-20,2010,8UPPERS,7.5
18005,18,441506,1.000857,2010-09-24,2010,Framily,0.0
18006,18,429938,1.000857,2010-09-19,2010,The Exit,0.0
18007,18,437988,1.000857,2010-12-18,2010,The Idiots,0.0
18008,18,442288,1.000857,2010-10-23,2010,Morisaki shoten no hibi,0.0
18009,18,395809,1.000857,2010-02-01,2010,Secundario,0.0
18010,18,346826,1.000857,2010-08-01,2010,The Pink Hotel,0.0
18011,18,351045,1.000857,2010-07-22,2010,In the Morning,5.0
18012,18,344720,1.000857,2010-08-01,2010,Husk meg i morgen,0.0
18013,18,445668,1.000857,2010-12-05,2010,Die Käserei in Goldingen,0.0
18014,18,437205,1.000857,2010-09-09,2010,Micky's Family,0.0
18015,18,426423,1.000857,2010-08-20,2010,Caos,0.0
18016,18,428673,1.000857,2010-08-12,2010,Unaired,0.0
18017,18,443355,1.000857,2010-08-10,2010,Rising! (The Occident),0.0
18018,18,167425,1.000857,2010-07-16,2010,El dios de madera,0.0
18019,18,289665,1.000857,2010-12-13,2010,The Dream of Eleuteria Kirchbaum,0.0
18020,18,346611,1.000857,2010-11-20,2010,Amen,0.0
18021,18,395809,1.000857,2010-02-01,2010,Secundario,0.0
18022,18,445668,1.000857,2010-12-05,2010,Die Käserei in Goldingen,0.0
18023,18,428673,1.000857,2010-08-12,2010,Unaired,0.0
18024,18,104809,1.000856,2010-04-25,2010,Ghosts of War,0.0
18025,18,260086,1.00085,2010-01-15,2010,I Know What You Did on Facebook,0.0
18026,18,266489,1.00085,2010-01-30,2010,The April Chill,4.8
18027,18,427683,1.000845,2010-06-27,2010,Maldives Express,0.0
18028,18,287564,1.000839,2010-04-13,2010,Brownstones to Red Dirt,0.0
18029,18,360122,1.000838,2010-01-01,2010,Stained Glass Windows,0.0
18030,18,316877,1.000837,2010-02-18,2010,The Ambidextrous,0.0
18031,18,408769,1.000837,2010-05-25,2010,With Love,0.0
18032,18,427725,1.000836,2010-03-11,2010,A Summer Without Gitti,0.0
18033,18,265601,1.000834,2010-01-27,2010,"Me, Myself, and My Third Eye: 4 Enlightened Stories For 1 Imperfect God",0.0
18034,18,268046,1.000833,2010-05-14,2010,Innocent Games,5.3
18035,18,261512,1.000832,2010-06-26,2010,8000 Miles 2: Girls Rapper,0.0
18036,18,162643,1.000831,2010-05-16,2010,Snow & Ashes,3.5
18037,18,258295,1.000829,2010-03-14,2010,Rosamunde Pilcher: Wohin Du auch gehst,0.0
18038,18,208885,1.000826,2010-01-22,2010,Mary Last Seen,6.3
18039,18,327761,1.000825,2010-05-15,2010,Shodo Girls,0.0
18040,18,191387,1.000824,2010-03-17,2010,Le temps de la kermesse est terminé,0.0
18041,18,236666,1.000824,2010-02-16,2010,Ben & Sam,0.0
18042,18,264476,1.000824,2010-01-27,2010,Avant les mots,0.0
18043,18,335454,1.000824,2010-04-12,2010,Andrea,0.0
18044,18,289356,1.000823,2010-03-08,2010,Eine Frage des Vertrauens,0.0
18045,18,228305,1.000823,2010-05-11,2010,An Anomaly of the Theory,5.0
18046,18,432608,1.000822,2010-04-24,2010,Who We Are,0.0
18047,18,295073,1.000822,2010-02-01,2010,Meteoren,0.0
18048,18,356098,1.000821,2010-07-06,2010,There Are Things You Don't Know,7.3
18049,18,398090,1.000817,2010-01-02,2010,Es mejor escucharlo,0.0
18050,18,411337,1.000816,2010-01-01,2010,Cakes and Sand,5.0
18051,18,94622,1.000814,2010-02-28,2010,Encounter with Danger,4.0
18052,18,289027,1.000811,2010-06-12,2010,Arcadia Lost,0.0
18053,18,283165,1.000811,2010-05-04,2010,Léo e Bia,9.0
18054,18,136088,1.000809,2010-03-26,2010,Ich trag dich bis ans Ende der Welt,0.0
18055,18,188428,1.000809,2010-04-27,2010,Guerra Civil,7.0
18056,18,405769,1.000808,2010-05-22,2010,La historia de siempre,5.0
18057,18,351645,1.000808,2010-05-02,2010,Gods of Accident,0.0
18058,18,295206,1.000806,2010-01-01,2010,Separation Anxiety,0.0
18059,18,110555,1.000805,2010-01-20,2010,Street Days,5.0
18060,18,416460,1.000802,2010-01-15,2010,For Today,0.0
18061,18,389217,1.0008,2010-04-30,2010,Der verlorene Vater,0.0
18062,18,265482,1.000799,2010-06-16,2010,Egoli: The Movie,0.0
18063,18,282535,1.000797,2010-05-14,2010,Naanu Nanna Kanasu,0.0
18064,18,406264,1.000795,2010-01-02,2010,Sunrise,0.0
18065,18,97342,1.000794,2010-06-04,2010,Vedam,5.1
18066,18,167628,1.000778,2010-01-27,2010,Every Day Is a Holiday,0.0
18067,18,330718,1.000778,2010-04-07,2010,Verhältnisse,0.0
18068,18,346901,1.000778,2010-01-01,2010,The Odds,0.0
18069,18,108544,1.000773,2010-02-24,2010,Harragas,7.0
18070,18,248187,1.000772,2010-04-23,2010,Carne,0.0
18071,18,94025,1.000771,2010-06-23,2010,The Stranger in Us,5.0
18072,18,211445,1.000769,2010-05-04,2010,Wiedersehen mit einem Fremden,0.0
18073,18,103416,1.000768,2010-02-03,2010,Messages from the Sea,8.0
18074,18,246622,1.000766,2010-05-10,2010,The Garden Party,0.0
18075,18,321078,1.000765,2010-05-14,2010,Betrayed,0.0
18076,18,129754,1.000763,2010-06-09,2010,Les amours secrètes,4.0
18077,18,112574,1.00076,2010-01-06,2010,After Armageddon,7.0
18078,18,118788,1.000758,2010-01-01,2010,Umbra,5.0
18079,18,281923,1.000757,2010-07-09,2010,Veera Telangana,0.0
18080,18,281923,1.000757,2010-07-09,2010,Veera Telangana,0.0
18081,18,120044,1.000755,2010-01-01,2010,Deleted Scenes,0.0
18082,18,275324,1.000753,2010-05-01,2010,A virus,5.3
18083,18,255252,1.000753,2010-04-23,2010,Bedford Park Boulevard,0.0
18084,18,156209,1.000752,2010-06-06,2010,Cold Water of the Sea,5.0
18085,18,268698,1.000751,2010-03-31,2010,Cinema Libertad,0.0
18086,18,334687,1.000751,2010-01-01,2010,One Thousand Cranes,0.0
18087,18,105182,1.000748,2010-02-01,2010,Breaking News,0.0
18088,18,92190,1.000748,2010-02-10,2010,Tuba Atlantic,5.1
18089,18,182547,1.000748,2010-06-10,2010,White Knuckles,5.2
18090,18,325197,1.000748,2010-06-01,2010,Family Prayers,0.0
18091,18,284119,1.000747,2010-01-01,2010,My Baby,0.0
18092,18,196845,1.000747,2010-02-25,2010,Hunting & Sons,0.0
18093,18,100109,1.000747,2010-01-01,2010,Checkmate,0.0
18094,18,117995,1.000747,2010-04-11,2010,Ungesühnt,0.0
18095,18,384048,1.000747,2010-05-31,2010,Auftrag in Afrika,0.0
18096,18,112316,1.000746,2010-01-01,2010,Thunichal,4.0
18097,18,204641,1.000746,2010-06-15,2010,Rosalinda,0.0
18098,18,364512,1.000745,2010-05-08,2010,Broken Vase,0.0
18099,18,215374,1.000741,2010-02-05,2010,Eamon,6.5
18100,18,215313,1.00074,2010-03-26,2010,Pramani,6.0
18101,18,363853,1.000739,2010-03-21,2010,Mosa,3.0
18102,18,411525,1.000739,2010-03-05,2010,Dolls,0.0
18103,18,360394,1.000739,2010-02-02,2010,"Jseš mrtvej, tak nebreč",0.0
18104,18,91097,1.000736,2010-01-01,2010,The Little Death,0.0
18105,18,272617,1.000732,2010-05-25,2010,Mockingbird,7.3
18106,18,438213,1.000732,2010-06-30,2010,Reunited,0.0
18107,18,269826,1.00073,2010-01-01,2010,A Different Corner,0.0
18108,18,108403,1.000729,2010-06-02,2010,Un sueño en la piel,0.0
18109,18,147875,1.000729,2010-05-22,2010,Your Lucky Day,0.0
18110,18,402741,1.000728,2010-01-02,2010,Luz,0.0
18111,18,204344,1.000727,2010-01-01,2010,Internet Story,8.3
18112,18,229035,1.000726,2010-03-05,2010,Des rêves pour l'hiver,0.0
18113,18,132239,1.000725,2010-06-12,2010,The Confession,7.0
18114,18,169590,1.000725,2010-06-10,2010,Heart of Now,5.4
18115,18,122186,1.000724,2010-06-12,2010,A Crowd of Three,3.8
18116,18,254134,1.000724,2010-01-01,2010,La duquesa,0.0
18117,18,219895,1.000724,2010-01-01,2010,Invisible 2: Chasing the Ghost Sound,0.0
18118,18,419236,1.000724,2010-03-03,2010,المنسيون,6.0
18119,18,439649,1.000724,2010-06-02,2010,Neko Taxi the Movie,0.0
18120,18,122186,1.000724,2010-06-12,2010,A Crowd of Three,3.8
18121,18,443098,1.000724,2010-03-11,2010,Apinajuttu,0.0
18122,18,417397,1.000724,2010-01-02,2010,Today,0.0
18123,18,346409,1.000724,2010-03-13,2010,The Gold Mine,7.0
18124,18,439649,1.000724,2010-06-02,2010,Neko Taxi the Movie,0.0
18125,18,96311,1.000723,2010-04-23,2010,The Disciple,0.0
18126,18,428973,1.000722,2010-01-01,2010,En tus manos,0.0
18127,18,176690,1.000722,2010-01-02,2010,Bummer Summer,0.0
18128,18,421460,1.000721,2010-04-15,2010,Too Sunny for Santa,0.0
18129,18,137677,1.000719,2010-07-04,2010,Snap,0.0
18130,18,346825,1.000719,2010-06-01,2010,Scumbabies,0.0
