,genre_ids,ids,popularity,release_date,release_year,title,vote_average
0,28,259316,38.768683,2016-11-16,2016,Fantastic Beasts and Where to Find Them,7.0
1,28,330459,35.04527,2016-12-14,2016,Rogue One: A Star Wars Story,7.3
2,28,293660,29.391851,2016-02-09,2016,Deadpool,7.3
3,28,271110,25.437082,2016-04-27,2016,Captain America: Civil War,6.9
4,28,284052,20.679415,2016-10-25,2016,Doctor Strange,6.9
5,28,348893,18.542953,2016-09-22,2016,Boyka: Undisputed IV,6.3
6,28,346672,16.327963,2016-11-28,2016,Underworld: Blood Wars,4.9
7,28,246655,14.361589,2016-05-18,2016,X-Men: Apocalypse,6.3
8,28,209112,12.567093,2016-03-23,2016,Batman v Superman: Dawn of Justice,5.6
9,28,121856,11.808123,2016-12-21,2016,Assassin's Creed,5.3
10,28,297761,8.912372,2016-08-02,2016,Suicide Squad,5.9
11,28,296524,8.256581,2016-09-29,2016,Deepwater Horizon,6.3
12,28,369885,7.980556,2016-11-17,2016,Allied,6.4
13,28,311324,7.091913,2016-12-16,2016,The Great Wall,5.8
14,28,291805,6.696639,2016-06-02,2016,Now You See Me 2,6.6
15,28,188927,6.643152,2016-07-07,2016,Star Trek Beyond,6.5
16,28,262841,6.508223,2016-12-26,2016,Monster Trucks,5.7
17,28,47933,6.442535,2016-06-22,2016,Independence Day: Resurgence,4.9
18,28,324668,6.312054,2016-07-27,2016,Jason Bourne,5.8
19,28,290250,6.292214,2016-05-15,2016,The Nice Guys,7.0
20,28,333484,6.148669,2016-09-14,2016,The Magnificent Seven,5.6
21,28,43074,6.129345,2016-07-14,2016,Ghostbusters,5.2
22,28,343611,5.618912,2016-10-19,2016,Jack Reacher: Never Go Back,5.1
23,28,278924,5.505866,2016-08-25,2016,Mechanic: Resurrection,5.2
24,28,286567,5.278337,2016-10-14,2016,Max Steel,5.2
25,28,302699,5.190939,2016-06-15,2016,Central Intelligence,6.1
26,28,290595,5.091753,2016-04-06,2016,The Huntsman: Winter's War,5.8
27,28,68735,4.801608,2016-05-25,2016,Warcraft,6.2
28,28,140300,4.677071,2016-01-23,2016,Kung Fu Panda 3,6.6
29,28,316727,4.181412,2016-06-29,2016,The Purge: Election Year,6.0
30,28,153518,3.86887,2016-05-11,2016,The Angry Birds Movie,5.8
31,28,308531,3.816263,2016-06-01,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,5.7
32,28,331313,3.710336,2016-10-20,2016,Keeping Up with the Joneses,5.9
33,28,413658,3.633048,2016-11-18,2016,The Warrior's Gate,5.7
34,28,396535,3.626065,2016-07-20,2016,Train to Busan,7.6
35,28,300671,3.557533,2016-01-13,2016,13 Hours: The Secret Soldiers of Benghazi,7.0
36,28,267860,3.497645,2016-03-02,2016,London Has Fallen,5.7
37,28,267193,3.3703,2016-02-24,2016,Grimsby,5.7
38,28,213681,3.334011,2016-09-29,2016,Masterminds,5.5
39,28,205584,3.262821,2016-02-25,2016,Gods of Egypt,5.2
40,28,302156,3.247258,2016-04-13,2016,Criminal,5.6
41,28,234004,3.186967,2016-04-13,2016,Ratchet & Clank,5.3
42,28,195590,3.018705,2016-08-04,2016,Collide,5.4
43,28,315011,3.016572,2016-07-29,2016,Shin Godzilla,6.2
44,28,359412,2.935903,2016-07-01,2016,Marauders,5.9
45,28,309886,2.89184,2016-08-11,2016,Blood Father,6.2
46,28,316152,2.753286,2016-06-24,2016,Free State of Jones,6.6
47,28,382322,2.713598,2016-07-21,2016,Batman: The Killing Joke,6.0
48,28,270774,2.691382,2016-07-21,2016,Skiptrace,5.6
49,28,333669,2.669937,2016-04-22,2016,Bastille Day,6.0
50,28,300673,2.650006,2016-01-25,2016,The Finest Hours,6.3
51,28,289269,2.578347,2016-11-11,2016,Lady Bloodfight,5.8
52,28,335778,2.560478,2016-02-19,2016,Risen,5.5
53,28,324670,2.548546,2016-12-09,2016,Spectral,6.3
54,28,323677,2.470631,2016-02-19,2016,Race,7.0
55,28,390734,2.442406,2016-07-09,2016,Kingsglaive: Final Fantasy XV,6.7
56,28,421313,2.421268,2016-12-01,2016,Eliminators,6.0
57,28,342521,2.421096,2016-04-21,2016,Keanu,6.1
58,28,396263,2.414569,2016-10-14,2016,Gantz:O,6.9
59,28,323675,2.39207,2016-01-14,2016,Ride Along 2,6.1
60,28,389053,2.371839,2016-05-27,2016,The Do-Over,5.6
61,28,374205,2.358897,2016-07-23,2016,One Piece Film: GOLD,7.1
62,28,379291,2.289281,2016-03-29,2016,Justice League vs. Teen Titans,6.7
63,28,364433,2.277852,2016-02-25,2016,They Call Me Jeeg Robot,7.6
64,28,263341,2.198713,2016-02-18,2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny",5.9
65,28,423627,2.151543,2016-12-09,2016,Contract to Kill,5.0
66,28,340945,2.143571,2016-09-22,2016,USS Indianapolis: Men of Courage,5.6
67,28,384737,2.131367,2016-07-15,2016,Precious Cargo,4.9
68,28,174751,2.117001,2016-01-01,2016,Jane Got a Gun,5.2
69,28,406285,2.114821,2016-07-11,2016,The Last Starship,3.1
70,28,366924,2.10942,2016-03-22,2016,Batman: Bad Blood,6.6
71,28,391757,2.107131,2016-06-07,2016,Never Back Down: No Surrender,7.1
72,28,333385,2.095173,2016-02-29,2016,Mr. Right,6.3
73,28,396330,2.075675,2016-06-21,2016,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,7.0
74,28,339396,2.059353,2016-11-11,2016,True Memoirs of an International Assassin,5.7
75,28,381902,2.052627,2016-01-22,2016,The Monkey King 2,5.8
76,28,429450,2.031694,2016-12-07,2016,Pandora,6.8
77,28,291356,2.027168,2016-10-21,2016,In a Valley of Violence,5.5
78,28,308529,2.02559,2016-07-14,2016,Kickboxer: Vengeance,4.5
79,28,410988,2.022309,2016-10-14,2016,Stake Land II: The Stakelander,5.3
80,28,403605,1.995154,2016-09-24,2016,Headshot,7.3
81,28,399173,1.982648,2016-09-11,2016,The Assignment,5.3
82,28,393277,1.93479,2016-10-20,2016,Icebreaker,5.4
83,28,406429,1.902503,2016-07-28,2016,League of Gods,4.9
84,28,384798,1.897019,2016-05-13,2016,Kill Command,5.1
85,28,395797,1.889625,2016-05-06,2016,The Horde,4.5
86,28,398289,1.868715,2016-08-03,2016,Life on the Line,4.7
87,28,332411,1.835859,2016-04-14,2016,I Am Wrath,4.2
88,28,383121,1.811771,2016-05-17,2016,Kindergarten Cop 2,4.4
89,28,382512,1.793088,2016-03-01,2016,LEGO DC Comics Super Heroes: Justice League: Cosmic Clash,5.2
90,28,377447,1.765156,2016-12-23,2016,Railroad Tigers,6.2
91,28,377897,1.752528,2016-01-15,2016,Barbie: Spy Squad,5.7
92,28,276624,1.737411,2016-04-23,2016,I Am a Hero,6.7
93,28,415214,1.720645,2016-09-30,2016,Operation Mekong,7.1
94,28,381693,1.709434,2016-01-05,2016,Kung Fu Panda: Secrets of the Scroll,7.0
95,28,330070,1.697363,2016-04-29,2016,Terra Formars,5.0
96,28,401061,1.693783,2016-11-18,2016,Officer Downe,4.9
97,28,346651,1.686621,2016-02-26,2016,Pandemic,4.3
98,28,381645,1.675146,2016-03-12,2016,My Father Die,6.8
99,28,348748,1.668507,2016-02-04,2016,Nick Off Duty,3.4
100,28,353501,1.66713,2016-10-07,2016,Pulimurugan,7.3
101,28,339116,1.636216,2016-09-30,2016,Maximum Ride,4.3
102,28,370992,1.623914,2016-10-28,2016,Shivaay,4.1
103,28,414719,1.623209,2016-08-20,2016,Interrogation,4.4
104,28,279096,1.621999,2016-01-27,2016,Lazer Team,5.6
105,28,407375,1.606676,2016-08-02,2016,Sniper: Ghost Shooter,5.4
106,28,380111,1.603819,2016-04-21,2016,Flight Crew,6.9
107,28,417503,1.601226,2016-10-12,2016,Burnout 2,9.5
108,28,408112,1.598693,2016-07-11,2016,Buffed Up,0.0
109,28,270007,1.598549,2016-05-05,2016,Take Down,5.7
110,28,388347,1.588807,2016-07-15,2016,The Call Up,4.9
111,28,449390,1.586395,2016-06-28,2016,Batman v Superman: Dawn of Justice Ultimate Edition,8.0
112,28,360799,1.578126,2016-01-29,2016,Arrowhead,4.3
113,28,412467,1.577792,2016-10-03,2016,Beyond Valkyrie: Dawn of the Fourth Reich,4.4
114,28,315669,1.559838,2016-04-01,2016,My Beloved Bodyguard,6.1
115,28,382163,1.554614,2016-05-07,2016,Maniac Hero,0.0
116,28,388757,1.551831,2016-07-15,2016,Tik Tok,8.0
117,28,411632,1.549498,2016-09-23,2016,End of a Gun,4.1
118,28,376812,1.527811,2016-07-06,2016,Sultan,6.9
119,28,367206,1.52507,2016-12-02,2016,Sword Master,8.2
120,28,416149,1.524228,2016-09-09,2016,The Perfect Weapon,3.9
121,28,355066,1.52267,2016-02-05,2016,Bad Cat,7.6
122,28,450560,1.519865,2016-10-14,2016,Monumental,0.0
123,28,413198,1.514516,2016-08-12,2016,Call of Heroes,5.7
124,28,403232,1.510934,2016-09-01,2016,Vigilante Diaries,4.2
125,28,280617,1.508474,2016-01-13,2016,Space Cop,3.9
126,28,433819,1.50366,2016-01-31,2016,Beyond Redemption,5.0
127,28,369032,1.49768,2016-07-01,2016,Carnage Park,5.6
128,28,360249,1.49201,2016-02-12,2016,The Last King,5.1
129,28,407887,1.470496,2016-07-27,2016,Operation Chromite,5.8
130,28,378674,1.423134,2016-01-19,2016,DC Films Presents Dawn of the Justice League,4.9
131,28,376455,1.421459,2016-10-28,2016,Kodi,6.8
132,28,402193,1.416258,2016-08-01,2016,Night Guards,5.0
133,28,395925,1.414836,2016-09-06,2016,Rampage: President Down,4.7
134,28,418588,1.412257,2016-10-08,2016,Day of Reckoning,4.9
135,28,411268,1.406499,2016-08-11,2016,Line Walker,5.6
136,28,262982,1.404617,2016-12-16,2016,The Hollow Point,6.7
137,28,397003,1.391343,2016-05-13,2016,The Asian Connection,4.3
138,28,383140,1.386724,2016-03-01,2016,Weaponized,4.0
139,28,359628,1.385367,2016-03-25,2016,Assassination Classroom: Graduation,4.6
140,28,402370,1.384275,2016-06-23,2016,Alleycats,5.0
141,28,401123,1.381977,2016-07-22,2016,Beta Test,5.3
142,28,411736,1.380952,2016-10-08,2016,Batman: Return of the Caped Crusaders,7.3
143,28,375946,1.379813,2016-01-20,2016,Fast Convoy,5.0
144,28,376003,1.369022,2016-01-05,2016,Mercury Plains,5.1
145,28,451374,1.36075,2016-10-29,2016,Death Note: Light Up The New World,0.0
146,28,386243,1.359352,2016-01-01,2016,Style,5.0
147,28,400605,1.357341,2016-06-20,2016,Dead Rising: Endgame,4.9
148,28,375108,1.352184,2016-01-07,2016,Mafia: Survival Game,4.2
149,28,407626,1.352095,2016-07-30,2016,Ozark Sharks,4.7
150,28,399300,1.350142,2016-04-01,2016,The Bodyguard,5.5
151,28,377985,1.350066,2016-04-15,2016,Fan,6.1
152,28,412678,1.344058,2016-05-19,2016,Killing Salazar,4.0
153,28,378385,1.339627,2016-01-20,2016,Jarhead 3: The Siege,5.2
154,28,412361,1.334742,2016-08-31,2016,Nitro Rush,7.0
155,28,362703,1.327041,2016-01-08,2016,Diablo,4.2
156,28,374195,1.320775,2016-04-01,2016,Garo Movie: Divine Flame,6.0
157,28,426558,1.319836,2016-11-18,2016,Force 2,5.6
158,28,359025,1.318187,2016-03-04,2016,Camino,4.9
159,28,410617,1.31382,2016-12-30,2016,Achamindri,0.0
160,28,353415,1.306081,2016-08-12,2016,Wagah,6.5
161,28,357786,1.305708,2016-01-08,2016,Kizumonogatari Part 1: Tekketsu,6.7
162,28,432937,1.305373,2016-12-25,2016,Master of the Drunken Fist: Beggar So,2.0
163,28,359279,1.298375,2016-08-01,2016,Bloody Chainsaw Girl,1.0
164,28,388764,1.291222,2016-07-01,2016,Bounty Hunters,6.4
165,28,357706,1.28283,2016-01-28,2016,Irudhi Suttru,6.5
166,28,382155,1.279769,2016-01-22,2016,Pitbull. New Order,6.9
167,28,340674,1.279439,2016-01-11,2016,True Crimes,5.5
168,28,433810,1.278642,2016-12-10,2016,Kamen Rider Heisei Generations: Dr. Pac-Man vs. Ex-Aid & Ghost with Legend Rider,0.0
169,28,298025,1.277785,2016-10-01,2016,Dark Ascension,3.8
170,28,361358,1.277732,2016-01-23,2016,Nobunaga Concerto: The Movie,8.0
171,28,356334,1.276819,2016-06-14,2016,Gridlocked,5.4
172,28,388862,1.272335,2016-04-05,2016,Countdown,5.2
173,28,404579,1.268123,2016-09-01,2016,Akira,6.3
174,28,416777,1.264622,2016-09-19,2016,Viking Legacy,4.0
175,28,391484,1.263655,2016-04-05,2016,Boost,4.4
176,28,416249,1.262203,2016-09-08,2016,Cold War II,6.5
177,28,375290,1.245099,2016-01-22,2016,Airlift,7.1
178,28,330417,1.245014,2016-11-10,2016,Achcham Yenbadhu Madamaiyada,5.0
179,28,173897,1.243747,2016-12-23,2016,Resident Evil: The Final Chapter,6.0
180,28,264054,1.237129,2016-08-05,2016,Tamilselvanum Thaniyar Anjalum,5.0
181,28,394170,1.235412,2016-05-04,2016,Phantom Detective,7.2
182,28,429691,1.230747,2016-01-01,2016,Mind Blown,2.0
183,28,382220,1.230742,2016-12-21,2016,Master,7.2
184,28,371429,1.230617,2016-05-20,2016,Maruthu,7.7
185,28,427433,1.225023,2016-11-24,2016,Sky on Fire,6.0
186,28,417413,1.22382,2016-12-23,2016,The Mole Song 2: Hong Kong Crazy Uproar Song,0.0
187,28,404114,1.223137,2016-06-25,2016,Mobile Suit Gundam Thunderbolt: December Sky,9.0
188,28,391486,1.220554,2016-05-03,2016,Crossing Point,6.3
189,28,387489,1.215768,2016-12-25,2016,The Epic of Epicer Epicness,0.0
190,28,413745,1.215058,2016-07-22,2016,One Night Only,5.0
191,28,405924,1.210064,2016-09-01,2016,Janatha Garage,7.5
192,28,428142,1.209456,2016-12-31,2016,Fate/Grand Order: First Order,9.5
193,28,402907,1.206874,2016-08-31,2016,Odd Job,6.3
194,28,436356,1.20485,2016-07-16,2016,High & Low The Movie,3.0
195,28,409366,1.20439,2016-08-02,2016,Thirst,5.0
196,28,419261,1.203799,2016-03-05,2016,Earthtastrophe,3.0
197,28,385031,1.203521,2016-02-27,2016,Dirty Lies,8.0
198,28,427342,1.201323,2016-11-24,2016,Panfilov's 28 Men,7.0
199,28,368006,1.199094,2016-05-05,2016,24,6.9
200,28,385383,1.194658,2016-04-07,2016,Fight Valley,3.5
201,28,403310,1.187928,2016-05-14,2016,HK: Hentai Kamen - Abnormal Crisis,7.2
202,28,408211,1.186875,2016-08-26,2016,Ibiza Undead,3.0
203,28,317930,1.185066,2016-03-31,2016,Compadres,5.3
204,28,417321,1.179636,2016-09-22,2016,The Master: A Lego Ninjago Short,4.0
205,28,376292,1.175823,2016-04-22,2016,Paradox,4.9
206,28,377206,1.175677,2016-01-12,2016,Army Dog,5.0
207,28,434123,1.175102,2016-12-02,2016,Super Express,0.0
208,28,339406,1.174512,2016-02-18,2016,Showdown In Manila,3.0
209,28,399894,1.17173,2016-04-16,2016,Daylight's End,5.3
210,28,367778,1.17145,2016-01-14,2016,Gethu,4.3
211,28,280163,1.169397,2016-01-14,2016,Tharai Thappattai,4.5
212,28,404713,1.168573,2016-07-03,2016,Downhill,2.8
213,28,431643,1.16785,2016-12-06,2016,Sindbad and the War of the Furies,5.2
214,28,408266,1.167378,2016-09-08,2016,Birth of the Dragon,5.7
215,28,288818,1.16639,2016-03-30,2016,Throwdown,3.0
216,28,378021,1.165722,2016-01-21,2016,DC's Legends of Tomorrow: Their Time Is Now,6.7
217,28,401132,1.164765,2016-06-07,2016,Independents' Day,4.0
218,28,389425,1.162724,2016-05-06,2016,Code of Honor,3.8
219,28,408620,1.162528,2016-09-28,2016,Asura: The City of Madness,5.2
220,28,382088,1.162044,2016-01-19,2016,The Division: Agent Origins,6.2
221,28,429524,1.161353,2016-03-30,2016,Drone Wars,4.0
222,28,396616,1.161004,2016-09-29,2016,The King's Choice,5.8
223,28,404463,1.158927,2016-08-05,2016,Batman: Dante,6.0
224,28,369698,1.158368,2016-12-29,2016,Viking,4.6
225,28,381873,1.157302,2016-07-23,2016,Accel World: INFINITE ∞ BURST,8.0
226,28,332718,1.156991,2016-09-08,2016,Bilal: A New Breed of Hero,9.0
227,28,399615,1.154676,2016-07-21,2016,White Coffin,5.3
228,28,382542,1.154244,2016-04-04,2016,Beyond the Call to Duty,4.0
229,28,374954,1.150833,2016-04-08,2016,Sarrainodu,0.0
230,28,378102,1.150813,2016-03-03,2016,BoBoiBoy: The Movie,0.0
231,28,384683,1.149399,2016-02-19,2016,The High Frontier,5.8
232,28,404902,1.149399,2016-07-05,2016,The Sector,3.3
233,28,395938,1.148895,2016-05-13,2016,AmeriGeddon,4.7
234,28,391629,1.148539,2016-04-29,2016,Baaghi,6.3
235,28,275269,1.148363,2016-01-07,2016,Wazir,6.6
236,28,389165,1.148272,2016-03-22,2016,Code 8,6.5
237,28,397873,1.146995,2016-05-17,2016,Cyborg X,4.3
238,28,407368,1.146905,2016-07-16,2016,One Piece: Heart of Gold,7.9
239,28,298028,1.146876,2016-12-25,2016,The Prey,0.0
240,28,392344,1.146378,2016-09-09,2016,Baar Baar Dekho,5.4
241,28,372758,1.146274,2016-02-06,2016,New Initial D the Movie Legend 3 - Dream,0.0
242,28,402073,1.145173,2016-04-20,2016,Kamen Rider Drive Saga: Kamen Rider Chaser,0.0
243,28,263981,1.144753,2016-02-25,2016,Justice in a Smoking Gun,0.0
244,28,404532,1.142746,2016-01-08,2016,Lupin III: Italian Game,0.0
245,28,376565,1.142671,2016-09-29,2016,The Duelist,5.9
246,28,390662,1.13917,2016-04-01,2016,The Barricade,7.3
247,28,414203,1.137741,2016-08-19,2016,Jean-Claude Van Johnson,7.5
248,28,421259,1.136317,2016-10-04,2016,Bus Driver,4.0
249,28,412077,1.136313,2016-12-31,2016,Kaathadi,0.0
250,28,252983,1.135609,2016-12-31,2016,Sly Cooper,0.0
251,28,414779,1.134478,2016-10-14,2016,The River Thief,9.3
252,28,373587,1.131353,2016-08-19,2016,Dharmadurai,7.0
253,28,416119,1.128295,2016-09-20,2016,Blood Trap,4.2
254,28,385320,1.124917,2016-04-29,2016,Zoombies,3.9
255,28,382751,1.12387,2016-02-13,2016,Junction 48,6.0
256,28,367756,1.123272,2016-08-05,2016,Thirunaal,5.0
257,28,408165,1.123255,2016-04-22,2016,Truy Sát,7.0
258,28,418363,1.121304,2016-07-16,2016,Star Wars Rebels: Steps Into Shadow,8.0
259,28,407627,1.121174,2016-07-26,2016,Ice Sharks,4.6
260,28,419544,1.120742,2016-09-29,2016,Mission Milano,6.0
261,28,393441,1.120636,2016-07-29,2016,Dishoom,5.4
262,28,402331,1.11972,2016-07-14,2016,Hard Target 2,5.6
263,28,398718,1.11851,2016-05-22,2016,Overwatch Animated Short: Hero,8.4
264,28,420492,1.117078,2016-10-07,2016,Gautas Iškvietimas 3,6.0
265,28,381148,1.116334,2016-03-03,2016,Comic 8: Casino Kings Part 2,2.5
266,28,382638,1.112325,2016-04-25,2016,Terrordactyl,5.9
267,28,394223,1.111363,2016-04-03,2016,Sniper: Special Ops,4.5
268,28,421750,1.110475,2016-10-31,2016,Deadly Inferno,3.3
269,28,419619,1.110402,2016-09-22,2016,Duel: Final Round,5.0
270,28,407455,1.109755,2016-08-02,2016,Assassin X,2.5
271,28,411311,1.109592,2016-12-31,2016,Kadamban,0.0
272,28,370962,1.109352,2016-12-16,2016,Veera Sivaji,0.0
273,28,366080,1.108622,2016-07-22,2016,Kabali,5.8
274,28,368230,1.108081,2016-02-19,2016,Miruthan,5.7
275,28,391955,1.106831,2016-04-08,2016,Maalik,6.4
276,28,394495,1.105,2016-04-21,2016,Buddy Cops,4.8
277,28,370076,1.103857,2016-04-14,2016,Theri,7.3
278,28,431802,1.103315,2016-12-31,2016,Kabaneri of the Iron Fortress Recap 1: Gathering Light,0.0
279,28,384217,1.102956,2016-02-02,2016,Ghost In The Shell: The Movie Virtual Reality Diver,9.0
280,28,368837,1.101078,2016-02-05,2016,Sethu Boomi,0.0
281,28,411280,1.100988,2016-12-30,2016,Kattappavae Kaanom,0.0
282,28,427976,1.099579,2016-11-25,2016,Trust No One,0.0
283,28,386124,1.099383,2016-03-05,2016,Darth Maul: Apprentice,7.6
284,28,429754,1.099107,2016-12-14,2016,Pippa,8.0
285,28,411442,1.098881,2016-08-18,2016,Time Raiders,6.0
286,28,381214,1.098591,2016-02-18,2016,Bunker of the Dead,4.0
287,28,390441,1.098252,2016-03-31,2016,The Hero,5.5
288,28,364160,1.097286,2016-01-15,2016,Caged No More,4.0
289,28,407624,1.097101,2016-07-24,2016,Atomic Shark,4.3
290,28,403333,1.09672,2016-03-19,2016,DC Super Hero Girls: Super Hero High,5.7
291,28,442926,1.095619,2016-12-10,2016,Stray Dogz 4,0.0
292,28,416358,1.09506,2016-12-31,2016,Andhra Mess,0.0
293,28,414560,1.094126,2016-12-23,2016,Light Up the Night,8.0
294,28,401697,1.093512,2016-08-02,2016,In the Name of Ben Hur,6.0
295,28,372761,1.093137,2016-01-23,2016,Persona 3 the Movie: #4 Winter of Rebirth,8.3
296,28,417004,1.092366,2016-10-23,2016,The Escape,7.0
297,28,421928,1.092094,2016-10-13,2016,Luck-Key,6.7
298,28,354380,1.091615,2016-02-06,2016,Too Young To Die!,5.0
299,28,419192,1.089241,2016-12-31,2016,McLaren,10.0
300,28,381006,1.087954,2016-02-12,2016,The Specialist,3.3
301,28,349108,1.086594,2016-12-31,2016,Aztec Warrior,0.0
302,28,381355,1.086568,2016-02-04,2016,Noblesse: Awakening,0.0
303,28,400421,1.08578,2016-06-29,2016,The Hunt,0.0
304,28,410323,1.085385,2016-12-31,2016,Neruppu Da,0.0
305,28,425774,1.084911,2016-12-01,2016,The Legend of Ben Hall,0.0
306,28,422324,1.084783,2016-10-22,2016,Resistopia: The Movie,0.0
307,28,410432,1.083745,2016-09-23,2016,Aandavan Kattalai,7.7
308,28,431742,1.08334,2016-12-25,2016,The Last Dragonslayer,6.3
309,28,422972,1.082632,2016-12-09,2016,Kill Ratio,3.7
310,28,394650,1.082588,2016-09-10,2016,Clank: Legacy,0.0
311,28,346558,1.08256,2016-12-02,2016,Pocket Listing,8.0
312,28,415386,1.080919,2016-03-21,2016,Vatos Locos 2,0.0
313,28,376446,1.080874,2016-09-22,2016,Thodari,6.0
314,28,411325,1.080624,2016-08-14,2016,Insect insert 3,10.0
315,28,426190,1.079571,2016-11-15,2016,Guilt Trip,0.0
316,28,421768,1.079132,2016-10-17,2016,Hatton Garden the Heist,6.0
317,28,378084,1.078288,2016-01-07,2016,Chasing,0.0
318,28,412431,1.07791,2016-08-29,2016,Decommissioned,4.0
319,28,416515,1.077806,2016-09-22,2016,Sang Sekretaris,0.0
320,28,257683,1.07736,2016-09-02,2016,A Fighting Chance,0.5
321,28,419548,1.077154,2016-10-04,2016,Krampus: The Devil Returns,1.5
322,28,393695,1.077127,2016-04-28,2016,Kills on Wheels,7.5
323,28,343098,1.076802,2016-12-25,2016,The UnBroken,0.0
324,28,427886,1.07675,2016-04-27,2016,Мировой парень,0.0
325,28,447732,1.076493,2016-07-19,2016,Dawn of Justice: Ultimate Edition,7.9
326,28,378491,1.076388,2016-03-05,2016,Sailor Suit and Machine Gun: Graduation,4.0
327,28,436219,1.075792,2016-12-26,2016,Master Of The Shadowless Kick: Wong Kei-Ying,4.5
328,28,351067,1.07577,2016-07-08,2016,Bachelor Games,5.7
329,28,286339,1.075709,2016-10-16,2016,Rumble,7.0
330,28,408323,1.075404,2016-07-27,2016,Ignacio de Loyola,0.0
331,28,344906,1.074858,2016-06-17,2016,The Last Heist,4.9
332,28,398218,1.074473,2016-05-09,2016,David and Goliath,2.9
333,28,391766,1.074018,2016-06-10,2016,Do Lafzon Ki Kahani,0.0
334,28,407620,1.07124,2016-07-27,2016,Planet of the Sharks,4.5
335,28,397366,1.070616,2016-05-21,2016,Mobile Suit Gundam: The Origin III - Dawn of Rebellion,0.0
336,28,407454,1.067095,2016-05-08,2016,A Mother's Revenge,5.5
337,28,285746,1.06618,2016-12-31,2016,Futbolín 2,0.0
338,28,380731,1.065233,2016-03-08,2016,Darkweb,2.4
339,28,428635,1.064878,2016-12-22,2016,The Professionals,0.0
340,28,314076,1.064258,2016-04-21,2016,Short Fuse,0.0
341,28,410327,1.06425,2016-12-31,2016,Mudi Sooda Mannan,0.0
342,28,410270,1.063818,2016-06-03,2016,2 Jennifer,5.7
343,28,349194,1.059933,2016-12-15,2016,Ulkuthu,0.0
344,28,291015,1.058665,2016-08-01,2016,Under the Dog,0.0
345,28,411514,1.058064,2016-04-01,2016,Deliormanlı,0.0
346,28,362229,1.057773,2016-05-01,2016,She Kills,6.4
347,28,415676,1.057488,2016-08-31,2016,Grand Father,0.0
348,28,360924,1.057466,2016-08-25,2016,Red Billabong,5.0
349,28,393511,1.057024,2016-04-06,2016,Blood Sombrero,0.0
350,28,428359,1.056542,2016-11-30,2016,Enteng Kabisote 10 and the Abangers,0.0
351,28,379305,1.055817,2016-01-08,2016,Project 12: The Bunker,5.7
352,28,376873,1.0555,2016-03-25,2016,Rocky Handsome,6.7
353,28,410480,1.055062,2016-12-23,2016,Kaththi Sandai,0.0
354,28,377558,1.054795,2016-01-14,2016,Mat Moto: Kami Mat Moto Bukan Mat Rempit,0.0
355,28,338858,1.054755,2016-06-08,2016,Snitches,0.0
356,28,382743,1.054729,2016-02-26,2016,Aarathu Sinam,6.5
357,28,392909,1.053607,2016-03-31,2016,Su saek,8.5
358,28,389952,1.052866,2016-08-12,2016,Mudinja Ivana Pudi,6.0
359,28,415282,1.052074,2016-12-03,2016,Chain Chronicle: The Light of Haecceitas Part 1,8.0
360,28,413138,1.051845,2016-10-31,2016,The Lucky Man,0.0
361,28,428398,1.051182,2016-12-24,2016,Santa Claus. Battle of Mages,9.0
362,28,346597,1.051085,2016-12-28,2016,A Family's Fury,0.0
363,28,430293,1.051044,2016-09-12,2016,Off Piste,1.0
364,28,346593,1.05101,2016-11-10,2016,Thunder Lord,0.0
365,28,407777,1.050439,2016-10-08,2016,Karate Kill,0.0
366,28,430095,1.050399,2016-12-01,2016,Kamikaze,0.0
367,28,372751,1.048068,2016-02-06,2016,Code Geass: Akito the Exiled 5: To Beloved Ones,0.5
368,28,422600,1.046759,2016-10-24,2016,Arcadia,3.0
369,28,418602,1.046701,2016-09-29,2016,No Tomorrow - A TURBO KID Tale,10.0
370,28,407628,1.046529,2016-07-25,2016,Dam Sharks!,6.9
371,28,394322,1.045765,2016-09-23,2016,Ajin: Demi-Human - Shougeki,0.0
372,28,363493,1.045744,2016-01-18,2016,The Contract,6.5
373,28,408289,1.04382,2016-08-05,2016,The Brooklyn Banker,4.7
374,28,412449,1.043697,2016-08-25,2016,Sparta,0.0
375,28,436022,1.043306,2016-10-01,2016,Cutey Honey: Tears,10.0
376,28,417141,1.042647,2016-09-16,2016,Uchathula Shiva,3.0
377,28,414064,1.042083,2016-09-03,2016,Persona 5 the Animation: The Day Breakers,0.0
378,28,359787,1.04008,2016-01-21,2016,Holy Biker,5.1
379,28,406781,1.040008,2016-07-07,2016,Kasaba,4.3
380,28,373922,1.03988,2016-06-02,2016,Three,5.2
381,28,422967,1.039847,2016-10-25,2016,The Spy Who Did It Better,0.0
382,28,391036,1.039704,2016-03-26,2016,Kali,7.0
383,28,413637,1.038699,2016-09-26,2016,Veeram: Macbeth,0.0
384,28,408743,1.03864,2016-09-01,2016,Kidaari,6.0
385,28,400037,1.038028,2016-03-10,2016,The Second Sound Barrier,0.0
386,28,445252,1.037971,2016-10-04,2016,EP/Executive Protection,1.0
387,28,411612,1.037721,2016-12-31,2016,Nibunan,0.0
388,28,365187,1.037366,2016-01-13,2016,Nannaku Prematho,8.1
389,28,428252,1.037245,2016-12-02,2016,Distance Between Dreams,0.0
