,genre_ids,ids,popularity,release_date,release_year,title,vote_average
0,35,335797,67.964414,2016-11-23,2016,Sing,6.7
1,35,127380,30.778546,2016-06-16,2016,Finding Dory,6.7
2,35,293660,29.391851,2016-02-09,2016,Deadpool,7.3
3,35,382591,13.684098,2016-12-07,2016,Tomorrow Everything Starts,7.6
4,35,356305,11.851524,2016-12-22,2016,Why Him?,6.4
5,35,269149,11.709241,2016-02-11,2016,Zootopia,7.6
6,35,313369,8.557126,2016-09-12,2016,La La Land,7.9
7,35,223702,7.478204,2016-07-11,2016,Sausage Party,5.8
8,35,278154,7.178717,2016-06-23,2016,Ice Age: Collision Course,5.4
9,35,384682,6.907625,2016-11-25,2016,Office Christmas Party,5.3
10,35,291805,6.696639,2016-06-02,2016,Now You See Me 2,6.6
11,35,262841,6.508223,2016-12-26,2016,Monster Trucks,5.7
12,35,290250,6.292214,2016-05-15,2016,The Nice Guys,7.0
13,35,43074,6.129345,2016-07-14,2016,Ghostbusters,5.2
14,35,328111,6.057289,2016-06-18,2016,The Secret Life of Pets,5.8
15,35,376660,5.814007,2016-11-18,2016,The Edge of Seventeen,7.5
16,35,332210,5.368942,2016-09-22,2016,Storks,6.7
17,35,302699,5.190939,2016-06-15,2016,Central Intelligence,6.1
18,35,342473,5.117937,2016-12-14,2016,Ballerina,7.4
19,35,416252,4.817975,2016-11-25,2016,Mischievous Kiss The Movie: High School,1.0
20,35,140300,4.677071,2016-01-23,2016,Kung Fu Panda 3,6.6
21,35,334533,4.519141,2016-07-02,2016,Captain Fantastic,7.8
22,35,339397,4.185742,2016-05-11,2016,Café Society,6.4
23,35,325133,3.968191,2016-05-04,2016,Neighbors 2: Sorority Rising,5.5
24,35,153518,3.86887,2016-05-11,2016,The Angry Birds Movie,5.8
25,35,370755,3.864732,2016-11-17,2016,Paterson,7.2
26,35,308531,3.816263,2016-06-01,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,5.7
27,35,95610,3.75591,2016-09-14,2016,Bridget Jones's Baby,6.3
28,35,331313,3.710336,2016-10-20,2016,Keeping Up with the Joneses,5.9
29,35,338964,3.670988,2016-11-23,2016,Bad Santa 2,4.9
30,35,308266,3.622296,2016-08-17,2016,War Dogs,6.8
31,35,347031,3.620353,2016-06-24,2016,Swiss Army Man,6.9
32,35,270487,3.607462,2016-02-05,2016,"Hail, Caesar!",5.7
33,35,277834,3.468783,2016-11-23,2016,Moana,7.1
34,35,58431,3.450598,2016-02-04,2016,Pride and Prejudice and Zombies,5.4
35,35,376659,3.426769,2016-07-28,2016,Bad Moms,6.2
36,35,267193,3.3703,2016-02-24,2016,Grimsby,5.7
37,35,213681,3.334011,2016-09-29,2016,Masterminds,5.5
38,35,295699,3.301387,2016-03-30,2016,Everybody Wants Some!!,6.2
39,35,333663,3.281543,2016-10-07,2016,War on Everyone,5.7
40,35,316023,3.274295,2016-07-07,2016,Mike and Dave Need Wedding Dates,5.9
41,35,234004,3.186967,2016-04-13,2016,Ratchet & Clank,5.3
42,35,291870,3.086468,2016-01-21,2016,Dirty Grandpa,5.6
43,35,371645,3.055384,2016-03-31,2016,Hunt for the Wilderpeople,7.9
44,35,319888,2.940533,2016-02-26,2016,Eddie the Eagle,7.2
45,35,341012,2.785009,2016-06-03,2016,Popstar: Never Stop Never Stopping,6.6
46,35,259694,2.748591,2016-01-21,2016,How to Be Single,5.8
47,35,374475,2.715009,2016-07-14,2016,Toni Erdmann,7.5
48,35,270774,2.691382,2016-07-21,2016,Skiptrace,5.6
49,35,270010,2.649747,2016-04-22,2016,A Hologram for the King,5.8
50,35,322240,2.596949,2016-08-03,2016,Nine Lives,5.6
51,35,342737,2.586431,2016-12-25,2016,20th Century Women,7.6
52,35,353069,2.48985,2016-04-28,2016,Mother's Day,5.6
53,35,342521,2.421096,2016-04-21,2016,Keanu,6.1
54,35,323675,2.39207,2016-01-14,2016,Ride Along 2,6.1
55,35,381341,2.375425,2016-02-11,2016,Perfect Strangers,7.8
56,35,351819,2.374252,2016-01-28,2016,Fifty Shades of Black,4.1
57,35,389053,2.371839,2016-05-27,2016,The Do-Over,5.6
58,35,374205,2.358897,2016-07-23,2016,One Piece Film: GOLD,7.1
59,35,329833,2.354726,2016-02-06,2016,Zoolander 2,4.7
60,35,360365,2.330978,2016-05-04,2016,Tini: The New Life of Violetta,6.4
61,35,248705,2.28668,2016-03-23,2016,The Visitors: Bastille Day,3.9
62,35,364433,2.277852,2016-02-25,2016,They Call Me Jeeg Robot,7.6
63,35,288171,2.270952,2016-02-02,2016,Blue Mountain State: The Rise of Thadland,5.8
64,35,330333,2.246473,2016-01-06,2016,The Boss's Daughter,5.4
65,35,387893,2.211907,2016-03-20,2016,Ice Age: The Great Egg-Scapade,5.4
66,35,323676,2.185863,2016-04-07,2016,The Boss,5.5
67,35,301348,2.179108,2016-04-22,2016,Elvis & Nixon,6.1
68,35,303991,2.15673,2016-04-06,2016,Demolition,6.7
69,35,368993,2.15211,2016-10-11,2016,Mascots,5.6
70,35,291264,2.12266,2016-04-16,2016,The Family Fang,5.8
71,35,404378,2.121729,2016-11-04,2016,A Street Cat Named Bob,7.6
72,35,333385,2.095173,2016-02-29,2016,Mr. Right,6.3
73,35,300667,2.073446,2016-02-11,2016,3 Generations,6.3
74,35,339396,2.059353,2016-11-11,2016,True Memoirs of an International Assassin,5.7
75,35,291328,2.058445,2016-11-23,2016,Rules Don't Apply,5.7
76,35,279641,2.040654,2016-03-04,2016,Whiskey Tango Foxtrot,5.9
77,35,366514,2.028859,2016-05-04,2016,Up for Love,5.9
78,35,369299,2.016717,2016-05-13,2016,Why Blame It on the Child?,6.2
79,35,320413,2.003028,2016-10-07,2016,The Greasy Strangler,5.2
80,35,403605,1.995154,2016-09-24,2016,Headshot,7.3
81,35,315664,1.98656,2016-03-29,2016,Florence Foster Jenkins,6.5
82,35,392142,1.966301,2016-11-01,2016,Max & Leon,6.7
83,35,380225,1.958773,2016-05-17,2016,Like Crazy,7.2
84,35,302688,1.948404,2016-03-23,2016,My Big Fat Greek Wedding 2,5.5
85,35,413417,1.907639,2016-10-07,2016,The Matchbreaker,5.9
86,35,353571,1.899577,2016-01-23,2016,Tallulah,6.8
87,35,290825,1.887207,2016-07-08,2016,Yoga Hosers,4.6
88,35,409583,1.879544,2016-08-02,2016,Split,3.8
89,35,401917,1.875416,2016-02-27,2016,I'm Not Just Going to Do What Kurosaki kun Says,7.0
90,35,352186,1.850196,2016-10-21,2016,Good Kids,6.1
91,35,416854,1.843002,2016-11-16,2016,A Bun in the Oven,5.8
92,35,384664,1.837887,2016-09-15,2016,Goodbye Berlin,7.2
93,35,382593,1.830352,2016-12-07,2016,Papa ou maman 2,5.8
94,35,364060,1.826584,2016-06-10,2016,Middle Man,6.0
95,35,296360,1.82545,2016-05-27,2016,Love & Friendship,6.5
96,35,383121,1.811771,2016-05-17,2016,Kindergarten Cop 2,4.4
97,35,374052,1.807941,2016-11-11,2016,The Love Witch,5.5
98,35,382511,1.800581,2016-09-28,2016,Radin!,5.5
99,35,277839,1.78791,2016-02-24,2016,"Good Guys Go to Heaven, Bad Guys Go to Pattaya",5.2
100,35,381356,1.783161,2016-03-30,2016,Five,7.1
101,35,381890,1.778489,2016-02-08,2016,The Mermaid,6.0
102,35,368940,1.772057,2016-02-04,2016,The Wild Life,6.0
103,35,312669,1.76516,2016-04-27,2016,Maggie's Plan,5.9
104,35,377447,1.765156,2016-12-23,2016,Railroad Tigers,6.2
105,35,373889,1.763784,2016-02-25,2016,The Most Beautiful Day,6.9
106,35,388092,1.763642,2016-10-20,2016,Schreckenstein Castle,8.0
107,35,403348,1.750739,2016-11-03,2016,Welcome to the Hartmanns,6.8
108,35,369778,1.739457,2016-02-03,2016,Chocolat,6.9
109,35,390669,1.724169,2016-03-31,2016,One Kiss,7.1
110,35,382518,1.722597,2016-07-13,2016,Last Call for Nowhere,5.8
111,35,369883,1.717422,2016-10-07,2016,Middle School: The Worst Years of My Life,7.2
112,35,407655,1.716427,2016-08-02,2016,A Cinderella Story: If the Shoe Fits,5.7
113,35,403163,1.710428,2016-01-15,2016,Enemies with Benefits,0.0
114,35,381693,1.709434,2016-01-05,2016,Kung Fu Panda: Secrets of the Scroll,7.0
115,35,401061,1.693783,2016-11-18,2016,Officer Downe,4.9
116,35,337154,1.688458,2016-04-05,2016,The Meddler,5.8
117,35,374416,1.680046,2016-01-01,2016,Quo vado?,6.8
118,35,377275,1.670842,2016-09-14,2016,In Bed with Victoria,5.3
119,35,348748,1.668507,2016-02-04,2016,Nick Off Duty,3.4
120,35,390443,1.664696,2016-03-31,2016,I Remember - I Don't Remember!,3.0
121,35,413279,1.661917,2016-08-28,2016,Team Thor,7.5
122,35,323262,1.645839,2016-04-22,2016,Holidays,5.0
123,35,382509,1.636725,2016-09-21,2016,Cezanne and I,6.1
124,35,339116,1.636216,2016-09-30,2016,Maximum Ride,4.3
125,35,405815,1.630034,2016-11-18,2016,The Sex Trip,0.0
126,35,413471,1.627855,2016-10-07,2016,The Late Bloomer,5.0
127,35,279096,1.621999,2016-01-27,2016,Lazer Team,5.6
128,35,276905,1.621889,2016-01-14,2016,Norm of the North,4.1
129,35,399184,1.621587,2016-04-04,2016,Vixens from Venus,0.0
130,35,377587,1.610578,2016-04-01,2016,Meet the Blacks,4.3
131,35,375798,1.608684,2016-10-19,2016,Brice 3,4.2
132,35,318121,1.606976,2016-06-16,2016,The Fundamentals of Caring,7.4
133,35,417503,1.601226,2016-10-12,2016,Burnout 2,9.5
134,35,419772,1.594949,2016-11-16,2016,Les Têtes de l'emploi,4.4
135,35,340402,1.593816,2016-11-11,2016,Almost Christmas,5.4
136,35,419566,1.586826,2016-10-03,2016,LEGO Jurassic World: The Indominus Escape,5.7
137,35,393764,1.580222,2016-06-08,2016,The African Doctor,6.6
138,35,186759,1.574877,2016-03-25,2016,Get a Job,5.2
139,35,375868,1.572679,2016-12-02,2016,Villaviciosa de al lado,5.2
140,35,339927,1.571467,2016-10-14,2016,Kevin Hart: What Now?,6.8
141,35,333675,1.570589,2016-01-15,2016,Band of Robbers,6.0
142,35,406785,1.567459,2016-11-24,2016,Inner Workings,7.8
143,35,356298,1.564293,2016-07-22,2016,Don't Think Twice,6.6
144,35,331588,1.556386,2016-02-24,2016,The Great Gilly Hopkins,5.9
145,35,382163,1.554614,2016-05-07,2016,Maniac Hero,0.0
146,35,360606,1.551411,2016-06-24,2016,Adventures in Babysitting,6.7
147,35,394759,1.540359,2016-04-28,2016,Sheep & Wolves,7.0
148,35,355066,1.52267,2016-02-05,2016,Bad Cat,7.6
149,35,376581,1.519257,2016-08-05,2016,Amateur Night,5.8
150,35,372411,1.511459,2016-07-01,2016,Absolutely Fabulous: The Movie,5.5
151,35,380124,1.511076,2016-10-21,2016,Boo! A Madea Halloween,5.2
152,35,280617,1.508474,2016-01-13,2016,Space Cop,3.9
153,35,326094,1.505317,2016-06-24,2016,Wiener-Dog,5.4
154,35,385317,1.500851,2016-03-01,2016,Hot Bot,4.0
155,35,351242,1.500087,2016-08-26,2016,The Intervention,6.0
156,35,393407,1.498789,2016-06-01,2016,They Are Everywhere,4.4
157,35,390989,1.495803,2016-07-31,2016,Sharknado 4: The 4th Awakens,4.3
158,35,339792,1.489439,2016-08-19,2016,David Brent: Life on the Road,6.0
159,35,367209,1.489308,2016-10-13,2016,Special Female Force,5.0
160,35,422390,1.484334,2016-12-02,2016,Suddenly Seventeen,7.1
161,35,308453,1.484217,2016-01-22,2016,The Bronze,5.5
162,35,362409,1.477615,2016-10-03,2016,Trash Fire,6.4
163,35,369776,1.473283,2016-02-03,2016,Les Tuche 2 : Le Rêve américain,5.5
164,35,321030,1.46342,2016-04-08,2016,One More Time,5.0
165,35,410348,1.460967,2016-09-16,2016,Is That a Gun in Your Pocket?,9.0
166,35,382079,1.453385,2016-02-10,2016,Donald Trump's The Art of the Deal: The Movie,5.7
167,35,326423,1.449409,2016-04-15,2016,Barbershop: The Next Cut,6.1
168,35,298583,1.442275,2016-01-14,2016,All Roads Lead to Rome,4.5
169,35,403052,1.441721,2016-07-08,2016,Mower Minions,6.8
170,35,393569,1.433431,2016-09-15,2016,SMS for You,7.3
171,35,377448,1.427504,2016-10-20,2016,The Rocky Horror Picture Show: Let's Do the Time Warp Again,5.4
172,35,424212,1.426654,2016-11-12,2016,All Def Comedy,0.0
173,35,336445,1.420958,2016-11-04,2016,Army of One,5.8
174,35,405314,1.420324,2016-10-01,2016,My Little Pony: Equestria Girls - Legend of Everfree,5.0
175,35,424131,1.419176,2016-12-25,2016,Father Never Bothered,7.3
176,35,424009,1.416258,2016-11-03,2016,NON SI RUBA A CASA DEI LADRI,6.1
177,35,408537,1.412491,2016-09-08,2016,The Distinguished Citizen,6.0
178,35,267800,1.411782,2016-05-16,2016,Sundown,5.6
179,35,418827,1.410598,2016-10-11,2016,Sister's Younger Husband,9.0
180,35,403572,1.408499,2016-06-24,2016,Hair and Brimstone,8.0
181,35,332721,1.40323,2016-02-05,2016,Dad's Army,4.6
182,35,292834,1.403188,2016-09-09,2016,Brother Nature,5.3
183,35,425860,1.403131,2016-11-16,2016,Baka Bukas,0.0
184,35,408033,1.401879,2016-10-26,2016,Tamara,6.3
185,35,425961,1.401518,2016-11-11,2016,Pitbull Tough Women,5.7
186,35,402693,1.398517,2016-11-04,2016,100 Meters,7.9
187,35,345674,1.395184,2016-12-23,2016,See You Tomorrow,2.0
188,35,378200,1.388155,2016-03-11,2016,The Perfect Match,5.0
189,35,359628,1.385367,2016-03-25,2016,Assassination Classroom: Graduation,4.6
190,35,411736,1.380952,2016-10-08,2016,Batman: Return of the Caped Crusaders,7.3
191,35,431579,1.375048,2016-12-22,2016,"L for Love, L for Lies Too",0.0
192,35,419222,1.374867,2016-10-05,2016,Dan and Phil's Story of TATINOF,0.0
193,35,352695,1.367028,2016-08-12,2016,Joshy,5.2
194,35,424058,1.366821,2016-10-30,2016,Drifter,4.0
195,35,390777,1.364745,2016-10-14,2016,Ordinary World,6.8
196,35,347689,1.361692,2016-03-18,2016,Pee-wee's Big Holiday,6.0
197,35,347630,1.358686,2016-09-26,2016,Laid in America,6.3
198,35,397517,1.358106,2016-06-10,2016,Be Somebody,7.4
199,35,384371,1.355722,2016-04-20,2016,Roommates Wanted,6.2
200,35,227932,1.351549,2016-12-22,2016,Minha Mãe é Uma Peça 2,8.1
201,35,289143,1.349695,2016-02-03,2016,Dofus - Book I: Julith,7.5
202,35,371865,1.348929,2016-05-13,2016,Slack Bay,5.8
203,35,380464,1.345497,2016-01-29,2016,İftarlık Gazoz,8.0
204,35,409447,1.344866,2016-12-07,2016,Hairspray Live!,6.6
205,35,401326,1.334892,2016-07-27,2016,Mr. Frog,4.0
206,35,398891,1.333318,2016-06-30,2016,My Bakery in Brooklyn,5.0
207,35,389201,1.333154,2016-07-07,2016,A Chinese Odyssey: Part Three,7.0
208,35,384450,1.331832,2016-04-01,2016,Dead 7,4.3
209,35,325346,1.331577,2016-08-25,2016,The Hollars,6.6
210,35,417877,1.331053,2016-10-14,2016,Baked in Brooklyn,5.1
211,35,366505,1.330881,2016-05-06,2016,The Olive Tree,6.6
212,35,392140,1.3294,2016-11-09,2016,Ma famille t'adore déjà !,5.5
213,35,417028,1.325915,2016-10-07,2016,The Swap,7.3
214,35,390353,1.32466,2016-04-28,2016,Traceroute,0.0
215,35,381353,1.324514,2016-03-23,2016,Rosalie Blum,6.6
216,35,384345,1.323336,2016-03-05,2016,Doraemon the Movie: Nobita and the Birth of Japan,7.3
217,35,387889,1.322297,2016-07-01,2016,Buddymoon,6.3
218,35,346134,1.317934,2016-03-12,2016,Miss Stevens,5.9
219,35,396920,1.317559,2016-11-30,2016,The Journey To Greenland,6.4
220,35,379976,1.317522,2016-01-27,2016,Anyone Can Quantum,6.0
221,35,430058,1.314696,2016-12-16,2016,Votez Bougon,0.0
222,35,421725,1.314528,2016-10-11,2016,Scrat: Spaced Out,7.0
223,35,442095,1.312386,2016-01-09,2016,Fooling Around Jiang Hu,0.0
224,35,345735,1.310946,2016-04-14,2016,Robbery,5.9
225,35,427989,1.302948,2016-12-15,2016,Poveri ma Ricchi,6.6
226,35,391642,1.300633,2016-06-04,2016,The Kodai Family,0.0
227,35,347881,1.296278,2016-03-18,2016,The Confirmation,6.2
228,35,425186,1.295528,2016-12-08,2016,Soof 2,6.9
229,35,406992,1.293733,2016-09-22,2016,Wild Oats,5.2
230,35,388764,1.291222,2016-07-01,2016,Bounty Hunters,6.4
231,35,375801,1.29014,2016-01-01,2016,Que pena tu vida,0.0
232,35,381040,1.288443,2016-09-19,2016,My Blind Brother,6.2
233,35,383535,1.286883,2016-03-25,2016,They're Watching,5.6
234,35,390880,1.285848,2016-03-26,2016,Friday,6.0
235,35,429235,1.283305,2016-12-01,2016,Gorumce,0.0
236,35,355008,1.280949,2016-04-22,2016,Special Correspondents,5.6
237,35,378483,1.280398,2016-03-31,2016,Suntan,5.8
238,35,351065,1.279187,2016-03-31,2016,Zoom,5.4
239,35,382154,1.277928,2016-05-31,2016,Destruction Babies,6.0
240,35,361358,1.277732,2016-01-23,2016,Nobunaga Concerto: The Movie,8.0
241,35,362227,1.277392,2016-04-08,2016,Night of Something Strange,6.9
242,35,427955,1.275808,2016-11-23,2016,Rupture pour tous,4.0
243,35,383869,1.274655,2016-06-01,2016,Back to Mom's,5.7
244,35,419771,1.2717,2016-09-08,2016,The Monk and the Demon,6.5
245,35,369860,1.271512,2016-01-21,2016,Bibi & Tina: Girls vs. Boys,5.8
246,35,342672,1.270072,2016-02-05,2016,4th Man Out,6.7
247,35,380879,1.26946,2016-03-09,2016,News from Planet Mars,4.9
248,35,393659,1.266778,2016-06-04,2016,Ms. Matched,6.3
249,35,375804,1.26643,2016-06-29,2016,Camping 3,4.9
250,35,425936,1.265972,2016-11-11,2016,Trolland,2.7
251,35,428849,1.264601,2016-12-03,2016,A Firehouse Christmas,6.0
252,35,381069,1.260058,2016-10-06,2016,Little Sister,6.1
253,35,390574,1.259912,2016-03-31,2016,Dead Rush,2.8
254,35,399847,1.259521,2016-05-28,2016,Define Intervention,0.0
255,35,402377,1.254859,2016-10-13,2016,Crazy for Fixi,6.0
256,35,303854,1.254505,2016-08-05,2016,Front Cover,5.0
257,35,425773,1.254063,2016-12-15,2016,Ghostmates,6.0
258,35,400547,1.252456,2016-06-03,2016,Hurricane Bianca,6.3
259,35,415396,1.251483,2016-10-07,2016,María (y los demás),6.7
260,35,377278,1.250712,2016-06-08,2016,After Love,5.9
261,35,402898,1.247793,2016-10-13,2016,Monkey King,0.0
262,35,364540,1.243551,2016-06-18,2016,Girl Asleep,6.7
263,35,367613,1.24313,2016-04-23,2016,The Night My Mother Killed My Father,5.6
264,35,371738,1.239223,2016-07-24,2016,Looking: The Movie,7.0
265,35,403499,1.236868,2016-11-11,2016,Don't Blame the Kharma What Happens to You by Asshole,5.5
266,35,438143,1.235053,2016-12-20,2016,Pigeon Toady's Guide to Your New Baby,0.0
267,35,375872,1.233054,2016-08-26,2016,Heroes Wanted,4.3
268,35,392058,1.232889,2016-04-15,2016,"Fear, Inc.",5.5
269,35,336435,1.232874,2016-01-29,2016,We Are Pregnant,5.2
270,35,371429,1.230617,2016-05-20,2016,Maruthu,7.7
271,35,404580,1.229592,2016-09-15,2016,Spin Out,4.9
272,35,383788,1.22866,2016-12-01,2016,Attack of the Lederhosen Zombies,4.9
273,35,400216,1.228596,2016-06-23,2016,Breakfast at Papa's,8.0
274,35,369545,1.228547,2016-10-04,2016,Counter Clockwise,4.3
275,35,399624,1.22645,2016-12-09,2016,Befikre,4.6
276,35,417413,1.22382,2016-12-23,2016,The Mole Song 2: Hong Kong Crazy Uproar Song,0.0
277,35,391700,1.222748,2016-08-10,2016,We Are Family,6.2
278,35,425498,1.222613,2016-11-25,2016,Michael Che Matters,8.4
279,35,381707,1.221444,2016-02-08,2016,Our Lovers,6.6
280,35,429005,1.221261,2016-08-06,2016,Rudolf the Black Cat,0.0
281,35,380333,1.219906,2016-01-22,2016,Dedemin Fişi,8.5
282,35,374607,1.217642,2016-01-16,2016,Love on the Sidelines,3.9
283,35,348320,1.217322,2016-01-28,2016,Scream Week,4.4
284,35,399218,1.217054,2016-06-26,2016,Whisky Galore,10.0
285,35,383809,1.216399,2016-02-24,2016,Merci patron !,7.2
286,35,413730,1.214161,2016-09-15,2016,Summertime,6.4
287,35,377492,1.212523,2016-09-23,2016,Dirty 30,6.4
288,35,403450,1.212092,2016-10-27,2016,In guerra per amore,8.1
289,35,369780,1.209259,2016-02-10,2016,"Josephine, Pregnant & Fabulous",5.9
290,35,369781,1.208518,2016-02-17,2016,Amis publics,6.4
291,35,412363,1.208423,2016-09-01,2016,The Wedding Plan,0.0
292,35,426359,1.20806,2016-11-22,2016,Working Beks,0.0
293,35,333358,1.206969,2016-10-07,2016,Better Off Single,5.2
294,35,400114,1.206951,2016-09-29,2016,I Am Not Madame Bovary,8.0
295,35,402907,1.206874,2016-08-31,2016,Odd Job,6.3
296,35,422987,1.205012,2016-11-09,2016,L'Invitation,6.0
297,35,391375,1.204192,2016-04-12,2016,The Bandit Hound,0.0
298,35,369784,1.203062,2016-04-20,2016,Sophie's Misfortunes,3.6
299,35,411005,1.202455,2016-11-18,2016,Godspeed,4.5
300,35,375950,1.201123,2016-03-23,2016,The Country Doctor,6.0
301,35,343829,1.200394,2016-06-03,2016,Breaking the Bank,5.5
302,35,394314,1.200293,2016-05-14,2016,The Magnificent Nine,4.0
303,35,387999,1.200275,2016-03-16,2016,The High Schooler's Guide to College Parties,4.6
304,35,383524,1.200084,2016-04-01,2016,Natural Born Pranksters,5.6
305,35,378087,1.199564,2016-01-18,2016,El pregón,5.0
306,35,414223,1.198222,2016-09-06,2016,"The Swan Princess: Princess Tomorrow, Pirate Today!",8.3
307,35,377276,1.198117,2016-06-15,2016,The Law of the Jungle,5.9
308,35,406000,1.19653,2016-07-21,2016,The Teacher,7.0
309,35,380568,1.196522,2016-04-28,2016,"Rico, Oskar und der Diebstahlstein",6.5
310,35,354279,1.195641,2016-12-31,2016,Charming,0.0
311,35,389702,1.195473,2016-01-15,2016,Bizans Oyunları,5.3
312,35,394110,1.195469,2016-04-22,2016,My New Sassy Girl,8.0
313,35,400608,1.194128,2016-06-03,2016,Bo Burnham: Make Happy,8.3
314,35,391276,1.193615,2016-04-29,2016,Manithan,5.0
315,35,253343,1.193105,2016-07-05,2016,Dear Eleanor,6.3
316,35,394612,1.18839,2016-05-13,2016,Oflu Hoca'nın Şifresi 2,0.0
317,35,381002,1.188168,2016-02-06,2016,From Vegas To Macau III,2.5
318,35,403310,1.187928,2016-05-14,2016,HK: Hentai Kamen - Abnormal Crisis,7.2
319,35,429496,1.187348,2016-12-06,2016,Jingle Ballin',0.0
320,35,410315,1.18706,2016-11-04,2016,The Mistletoe Promise,6.3
321,35,408211,1.186875,2016-08-26,2016,Ibiza Undead,3.0
322,35,317930,1.185066,2016-03-31,2016,Compadres,5.3
323,35,353570,1.184985,2016-04-21,2016,The Tiger Hunter,7.5
324,35,401252,1.184741,2016-11-25,2016,The Queen of Spain,4.7
325,35,366499,1.183978,2016-07-29,2016,Zip & Zap and the Captain's Island,4.4
326,35,433605,1.183494,2016-12-30,2016,Some Like It Hot (Qing Sheng),8.0
327,35,346238,1.182937,2016-01-01,2016,Männertag,5.0
328,35,377287,1.182876,2016-04-20,2016,The Son of Joseph,7.3
329,35,412013,1.182307,2016-09-22,2016,Swinger,4.0
330,35,402976,1.182115,2016-06-15,2016,Range 15,5.1
331,35,417321,1.179636,2016-09-22,2016,The Master: A Lego Ninjago Short,4.0
332,35,372399,1.178622,2016-06-02,2016,A Aa,5.0
333,35,434123,1.175102,2016-12-02,2016,Super Express,0.0
334,35,404791,1.173521,2016-12-25,2016,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,7.8
335,35,372288,1.173325,2016-01-14,2016,Gut zu Vögeln,5.7
336,35,358725,1.172627,2016-03-02,2016,Saint Amour,5.5
337,35,424351,1.172562,2016-07-30,2016,FNAF: The Musical,5.0
338,35,385137,1.172395,2016-07-06,2016,Seondal: The Man Who Sells the River,5.5
339,35,367778,1.17145,2016-01-14,2016,Gethu,4.3
340,35,426070,1.171182,2016-10-07,2016,Virgin Hunters 2,0.0
341,35,326035,1.169887,2016-12-31,2016,Shooting Clerks,9.0
342,35,406125,1.168425,2016-07-14,2016,At Cafe 6,6.0
343,35,412190,1.168194,2016-08-12,2016,Love O2O,6.5
344,35,278313,1.166589,2016-08-19,2016,Stoner Express,8.0
345,35,400276,1.165007,2016-08-04,2016,Permitidos,7.0
346,35,383870,1.164478,2016-03-10,2016,Skirt Day,5.8
347,35,392346,1.164471,2016-10-06,2016,Unsere Zeit ist jetzt,7.5
348,35,391779,1.164423,2016-06-03,2016,Housefull 3,5.0
349,35,331393,1.164214,2016-07-15,2016,Undrafted,7.0
350,35,429743,1.163042,2016-12-09,2016,Christmas with the Andersons,0.0
351,35,428638,1.161549,2016-03-30,2016,Igelak,7.0
352,35,389044,1.160921,2016-06-29,2016,The Together Project,6.3
353,35,370978,1.160593,2016-04-01,2016,"Kiki, Love to Love",6.3
354,35,373453,1.159816,2016-01-24,2016,Brahman Naman,6.6
355,35,402925,1.15859,2016-06-26,2016,That Trip We Took with Dad,0.0
356,35,421625,1.158473,2016-12-17,2016,My Christmas Love,6.5
357,35,324326,1.15758,2016-08-26,2016,Uncle Kent 2,5.0
358,35,374606,1.157041,2016-01-09,2016,Love's Complicated,6.0
359,35,394262,1.156603,2016-11-16,2016,French Tour,5.3
360,35,403582,1.156369,2016-06-30,2016,I Married an Anti-Fan,5.5
361,35,448988,1.156338,2016-06-24,2016,Smoking Guns,0.0
362,35,375900,1.154235,2016-01-13,2016,Tout schuss,5.3
363,35,386579,1.151074,2016-03-09,2016,Kaçma Birader,6.0
364,35,394150,1.150669,2016-12-31,2016,Who the F#@K Took My Daughter?,0.0
365,35,381041,1.150321,2016-03-14,2016,Rainbow Time,6.0
366,35,388791,1.150078,2016-03-31,2016,SelfieParty,0.0
367,35,415923,1.148511,2016-09-14,2016,All Out Dysfunktion!,3.0
368,35,347666,1.148355,2016-02-26,2016,We Need to Talk,5.6
369,35,407172,1.148287,2016-07-23,2016,Summer Villa,5.6
370,35,426166,1.147738,2016-11-24,2016,My Annoying Brother,7.3
371,35,322994,1.147115,2016-09-22,2016,Tô Ryca!,6.5
372,35,399231,1.147091,2016-06-20,2016,The Carer,0.0
373,35,407368,1.146905,2016-07-16,2016,One Piece: Heart of Gold,7.9
374,35,395697,1.146827,2016-05-05,2016,Il ministro,6.5
375,35,347870,1.146235,2016-03-13,2016,Slash,6.7
376,35,391649,1.146059,2016-04-08,2016,Küçük Esnaf,4.5
377,35,398798,1.145692,2016-09-01,2016,The Night Watchmen,4.2
378,35,385243,1.145308,2016-03-03,2016,8 Best Dates,4.4
379,35,396292,1.144787,2016-05-06,2016,Ali Wong: Baby Cobra,8.3
380,35,421126,1.143652,2016-10-13,2016,The Dragon Spell,0.0
381,35,378348,1.143363,2016-02-03,2016,A Violent Prosecutor,7.9
382,35,431605,1.143253,2016-12-29,2016,Cunk On Christmas,0.0
383,35,380617,1.142448,2016-02-01,2016,"Unlike Father, Unlike Son",5.0
384,35,421836,1.141701,2016-10-19,2016,Why Does Every Handsome Guy Have a Boyfriend?!,10.0
385,35,395511,1.141694,2016-03-31,2016,Tiger Theory,7.0
386,35,451423,1.14157,2016-10-02,2016,Mr. Plinkett's The Star Wars Awakens Review,0.0
387,35,412120,1.139637,2016-10-29,2016,Her Love Boils Bathwater,0.0
388,35,390662,1.13917,2016-04-01,2016,The Barricade,7.3
389,35,398366,1.138332,2016-10-13,2016,Le coeur en braille,6.3
